expert_id,scenario_id,assessment_low,assessment_mode,assessment_high,reliability,reliability_source,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-16,0.328868,0.502769,0.676669,0.589441,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7ad8742d680eb20d2b48cdad5043e8b93db4145c20de8128ecc2d5e6ba974a5f
EXP-01,ESC-17,0.58441,0.772418,0.960425,0.511068,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19490584e1796f3405899466111394569bc45f2a39b5c794cd716dc104cfbdff
EXP-01,ESC-18,0.411717,0.573201,0.734685,0.658422,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a35353702218632010dae523f862adb9baca87e8b202fb160e93d5ea47c4372b
EXP-01,ESC-19,0.648901,0.837307,1.0,0.508852,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e51d4618a68815d11275c0163fb3135727356c52d082acb0c6ab156032afe4f0
EXP-01,ESC-20,0.428823,0.597451,0.76608,0.618729,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b44f74af562d7bba1f7e7f2d8b66c00b7ec5d605c9577f6adf969781a20c7dc
EXP-01,ESC-21,0.712035,0.892462,1.0,0.553181,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fcfe8c691b9463786d9e9fbdd319a59f8af3120a4f4cac2493b31c5704aad0db
EXP-01,ESC-22,0.617726,0.801851,0.985976,0.532639,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,81fb13d9aa72810a8bf44d068a01409c2517d2cef720619a79b4f785dae8d0d5
EXP-01,ESC-23,0.686914,0.85159,1.0,0.640689,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5ded0e080fef636950e1a849de1852f0d43309bd669b5663249d2a92710bb8dc
EXP-01,ESC-24,0.396102,0.594173,0.792245,0.45516,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,96a2e4e4a917342bf3ac96ddd2ad164edb0eb9b54335c670962e5339f4ffdb79
EXP-02,ESC-01,0.0,0.0,0.172812,0.595491,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb1dd4219c04f7f9df464b7af082124250fd889211c36a42c0a9f24bb83fe097
EXP-02,ESC-02,0.0,0.0,0.200267,0.442962,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,422a6a823fc3164da0f7eeb14f14499d3c14964782c6f23e0b3b64e6fd09a8ca
EXP-02,ESC-03,0.0,0.05109,0.230956,0.5563,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,af0fd813cd7bc6ad93b0bfe9724d1b05efc67d941faab3bfac8e260487014c8f
EXP-02,ESC-04,0.027247,0.199971,0.372694,0.595981,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f122d4d8278d087d0ee6bf558c5289190f18f1a3f27d27cfd91a9f2dc8625182
EXP-02,ESC-05,0.0,0.154454,0.350622,0.465732,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,437556f090caf3162712dbb5152ed46db1f5fe5bbdc15815907955aefe30bb0e
EXP-02,ESC-06,0.0,0.04118,0.231707,0.497075,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dfb538b5c4ae9133d1dd0497d0a6956e8c2a80d3701bf1e59dda04a650ce18e6
EXP-02,ESC-07,0.208633,0.401209,0.593786,0.485686,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52bfd0cf4cf849e7e619aa4c5af6954d1ad1acacc59a2b2102c18076f6ba9f53
EXP-02,ESC-08,0.0,0.133781,0.315967,0.543413,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,091a6050959ded3fefa5d47a19aafccb54db4104eabed4b2555d8ed09cdf828d
EXP-02,ESC-09,0.019179,0.192258,0.365338,0.594002,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,72f2934a255456225fa91a0d4a9ec310a7445c77c09a1a306ba6f17d5cfea13d
EXP-02,ESC-10,0.064044,0.255346,0.446649,0.492765,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,369e5be7e171758c97ed0fbe53013ab99f35a309fe6f7a55fe1a8fc6e3eacaaa
EXP-02,ESC-11,0.0,0.155992,0.316542,0.663609,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a8b04bd268630de613966d8c38e88738ca8ad1e4b306a072e425a43a9c13f46c
EXP-02,ESC-12,0.328903,0.495014,0.661125,0.632718,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e7f8ed853d3808227cd7ffbd1664c851b4d6ec43ffb5e5d05815f42af024edd9
EXP-02,ESC-13,0.381535,0.570131,0.758728,0.507798,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2d05f15ffac04f25a32f6b644f66347530f43152a3416cad5302415c258c7260
EXP-02,ESC-14,0.384235,0.552742,0.72125,0.619402,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f7194b82a00d18aa8980f5cab44e91965eb8b14a052c767613e8e7bc62b536e1
EXP-02,ESC-15,0.32801,0.495594,0.663178,0.624534,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,253651dbecc132ac606da2929d77c49e083b445190435a6618132bee72c2a3d9
EXP-02,ESC-16,0.252585,0.423365,0.594145,0.606777,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a2e4a1b01e46e0f7757c81e8421ffe1feb593b2b6f02830edf1bbc56e1b0597
EXP-02,ESC-17,0.712931,0.898233,1.0,0.5261,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c08dd3c931ad64c4550556b46238292881fa6a3d6defd27af2f5fceb6750de6
EXP-02,ESC-18,0.625237,0.783235,0.941233,0.677788,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e73e330f26dc52f6f3aefe4ae39fdf8aaa63294b4869c8cc7af6c1cdfd0d1493
EXP-02,ESC-19,0.487042,0.672755,0.858467,0.523818,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,96b331a9c49b1103f7f6bb941606158525762034473f7ffe3f839065115eef4a
EXP-02,ESC-20,0.479512,0.644865,0.810218,0.636927,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ab531a61ab2f6ec171f81dfababfe5fe8dabf547e1e8ebc8e0b8613572a2d478
EXP-02,ESC-21,0.670228,0.847727,1.0,0.569451,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b5ccc3f1b2e4646a56cb7610a573c460e6d9023ad676edf4d6b52b274f885929
EXP-02,ESC-22,0.678029,0.859334,1.0,0.548305,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,34e9740ab213d68038d91b610ec061ab049add980cea8f0f0969a787601d692c
EXP-02,ESC-23,0.719533,0.880817,1.0,0.659533,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b70d00a6bc9cb0f22e640fb3357428bf45e2f4979e798da867b13628ab9a6706
EXP-02,ESC-24,0.793438,0.9891,1.0,0.468547,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4d711a1db777856d61020b3b37fbcebdf6db0444f286292c557e8e59f71df4f7
EXP-03,ESC-01,0.0,0.027747,0.197496,0.612505,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6ca069bc9e6a98b0690a04ce1a6229d3f09fc04fd51f5cf46f019d7bda2f6637
EXP-03,ESC-02,0.0,0.0,0.197989,0.455618,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0f7c629a61a2215996a5fe3e2026c352f441ec227dbdb8fbe9e4d357b682b643
EXP-03,ESC-03,0.015226,0.192231,0.369236,0.572195,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,796393411287ed534adaf5f0e7ed4fef54a306b5a2c204882694294f0e351dc3
EXP-03,ESC-04,0.044529,0.214187,0.383845,0.613009,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0171d3789c341ef501ed916ff1c7cb876cdc30daa3a2b75cb5526bb4263e6ce6
EXP-03,ESC-05,0.0,0.186565,0.380338,0.479039,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,24304f618f6a0db8feffd354fb0ab49de5737c1c3cbe62c6ff56dfe751f40a3d
EXP-03,ESC-06,0.283115,0.471085,0.659055,0.511277,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,50d8650e52749da04ba5af07683fd57771b39d3ef8af1cb04efd61e0d8b0eeae
EXP-03,ESC-07,0.0,0.133627,0.323706,0.499563,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,72c6a7322976516e29138426f0968fe3df5a8919a10824db910d13153046e899
EXP-03,ESC-08,0.092392,0.271783,0.451173,0.55894,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,efeb7a9eaa2f3c7f70bae2c0ab30a0923653cd262ea4c4c96dca776df5e8057b
EXP-03,ESC-09,0.222523,0.392548,0.562573,0.610974,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6be5300e5768e13d55b01c7de860fba2e6c3a8d415431c0965f72ee55fd9e9af
EXP-03,ESC-10,0.17854,0.367308,0.556076,0.506844,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3333d999f350e1a5e89b74d2d75f941e7a1ca7bf83cb276a914f12d8f091c147
EXP-03,ESC-11,0.187044,0.344181,0.501319,0.682569,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2929bb3f6f867619e0a9d5d0da489b3e21e4bac14ab57dadce94fe66f31b31a
EXP-03,ESC-12,0.158243,0.3211,0.483957,0.650796,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc53de3b77c438398487c5a01eec3e9bd615bbde1b28636afc2abcf5d057b8ad
EXP-03,ESC-13,0.526645,0.71263,0.898615,0.522307,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b539f7ab4de2286c5f6434f11296a9a6eb7db1a0e41fe38b13278f3339475678
EXP-03,ESC-14,0.435544,0.600866,0.766188,0.637099,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,35469284a4ebfed6304c5d4683c57a4870fa954b31347fd0f006f815511edddb
EXP-03,ESC-15,0.482981,0.647353,0.811725,0.642378,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc4611fec6211dffc6f7a9d54d0f64ba79a5dd03c358e612d69aec32b426bd5e
EXP-03,ESC-16,0.313247,0.480907,0.648566,0.624114,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,465f067723582a0a06b796526eb16f25d4aef7e68d2f50675ece124ad03c71e2
EXP-03,ESC-17,0.465899,0.648495,0.831091,0.541131,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,64f12377e222e7933e612dc42dc3ce83a403232d2d8409e84f5f2ade664aec0e
EXP-03,ESC-18,0.562155,0.716667,0.87118,0.697153,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a86ea0961f235b0a792fd2e72737706fd1b24e9f92841f0b60cee98a730deccb
EXP-03,ESC-19,0.422188,0.605207,0.788226,0.538785,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c77ef7f2d32dd069a590096fb0cb784720555ec7f43db895eeeab39c823bc24
EXP-03,ESC-20,0.520529,0.682606,0.844684,0.655125,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,55679d2fa40cf1207fd3533e3545342e37f59d7363537c3584d208fb6b2b2d65
EXP-03,ESC-21,0.585823,0.760393,0.934963,0.585721,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bacab4bf9a1b40602765be88be8dc1c81059f6e64a5b5ea899bf47156eee337f
EXP-03,ESC-22,0.510002,0.688487,0.866973,0.563971,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d59f0b29482f222ed99c97e1cbae43066371b69154e52f4a6b0f53f9f806228a
EXP-03,ESC-23,0.672296,0.830188,0.98808,0.678377,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,69c2340e8ab150052348a0704cc942c4688da67929a62b704e4bc9a064ef2848
EXP-03,ESC-24,0.541341,0.734593,0.927845,0.481934,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1286be0a1e91477ae98025f80ab916d5838e75e5855c83003268438d0d52b573
EXP-04,ESC-01,0.0,0.0,0.166686,0.629519,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5bd36402c90bb67ca3c48e915c7d1e427d20f0d73ac97c88b08df3c9bdcf44de
EXP-04,ESC-02,0.0,0.042408,0.238119,0.468274,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aa927d0db0a81b1247be2c7994b52cfb025c5c21c744212b7c7ed794400b68af
EXP-04,ESC-03,0.0,0.090661,0.264805,0.588089,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31ce0c8cf98904ac586769fc76b2ec4d1556ba59f43b92cc8b13c30d75004102
EXP-04,ESC-04,0.0,0.127247,0.29384,0.630037,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f5e1af91843ce7d90acc5ed695f8d307fe4410daea5479d54dee8aacc79eb9fd
EXP-04,ESC-05,0.0,0.011944,0.203321,0.492346,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2b2ea01a4d0c058f507465f952332ce82dc5ec47058a5dadad14cda6f61e3226
EXP-04,ESC-06,0.190186,0.3756,0.561014,0.525479,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e41024f75ccf44d8c6d408f99da8cf7682de177173aed9ad2cdffc06475900ad
EXP-04,ESC-07,0.371684,0.559265,0.746846,0.513439,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3f400168509691469dd3b8d2a21fb464a306570b3239df131b73cc5abf4a0bcc
EXP-04,ESC-08,0.0,0.175978,0.352574,0.574466,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1be6fbd1808dd65bc0598e04d79876447178d939dd502180bfea2b465e819e4c
